종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"083660","CSA 코스믹","KOSDAQ","중견기업부","1115","-20","-1.76","1135","1135","1090","16324","18028935","43988080195","39451193"
"000590","CS홀딩스","KOSPI",,"55400","700","1.28","54700","55400","54500","1599","87818700","63958302800","1154482"
"012030","DB","KOSPI",,"754","-1","-0.13","761","763","711","246312","183957563","151685145482","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2015","-5","-0.25","2015","2020","2005","1724","3467325","11767600000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2020","5","0.25","2020","2020","2010","6066","12220190","12221000000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2055","-5","-0.24","2060","2060","2045","100","204535","9946200000","4840000"
"016610","DB금융투자","KOSPI",,"4025","-35","-0.86","4070","4105","4000","47476","191000640","170846715725","42446389"
"005830","DB손해보험","KOSPI",,"56300","400","0.72","57000","57400","55700","130838","7377765752","3986040000000","70800000"
"000990","DB하이텍","KOSPI",,"44250","1400","3.27","43850","45550","43750","956515","42585459450","1964637519000","44398588"
"000995","DB하이텍1우","KOSPI",,"103000","2500","2.49","105000","106500","100000","2139","224133000","11568548000","112316"
"139130","DGB금융지주","KOSPI",,"6790","-180","-2.58","7000","7010","6760","1332279","9076855990","1148500206070","169145833"
"001530","DI동일","KOSPI",,"14400","100","0.70","14600","14700","14200","49385","714542150","368183088000","25568270"
"000210","DL","KOSPI",,"61500","500","0.82","62400","62500","59900","73731","4545133100","1288786866000","20955884"
"001880","DL건설","KOSPI",,"13150","0","0.00","13350","13350","13000","20481","269755650","290000684600","22053284"
"000215","DL우","KOSPI",,"35050","0","0.00","35200","35200","34350","468","16382400","59098330750","1686115"
"375500","DL이앤씨","KOSPI",,"34450","-1200","-3.37","36000","36050","34250","265979","9263342100","1332995312350","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"27150","-350","-1.27","27300","27900","27050","2166","59318400","57339469650","2111951"
"37550K","DL이앤씨우","KOSPI",,"22450","-50","-0.22","22650","22800","22150","3653","81542700","47456718250","2113885"
"068790","DMS","KOSDAQ","우량기업부","4690","25","0.54","4670","4745","4650","33958","159581295","115247656090","24573061"
"007340","DN오토모티브","KOSPI",,"58000","0","0.00","58500","58500","57000","10024","577743300","579652290000","9994005"
"004840","DRB동일","KOSPI",,"4135","25","0.61","4225","4245","4135","4953","20620825","82410550000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","4130","95","2.35","4035","4150","4020","136117","557356290","114861094390","27811403"
"155660","DSR","KOSPI",,"4810","5","0.10","4915","4915","4760","12485","60389500","76960000000","16000000"
"069730","DSR제강","KOSPI",,"4535","135","3.07","4475","4570","4420","62545","283202985","65304000000","14400000"
"017940","E1","KOSPI",,"42700","-300","-0.70","43400","43400","42150","17609","747430500","292922000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","2170","30","1.40","2165","2210","2160","1191156","2600377720","182444770270","84075931"
"037370","EG","KOSDAQ","중견기업부","7240","10","0.14","7430","7430","7160","11025","79997390","62444797280","8624972"
"278990","EMB","KONEX","일반기업부","5090","120","2.41","5090","5090","4970","298","1515620","18467649980","3628222"
"365550","ESR켄달스퀘어리츠","KOSPI",,"3565","-35","-0.97","3650","3660","3440","447465","1573290495","759662285000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","4090","235","6.10","4000","4090","3930","36902","148333735","55477111740","13564086"
"084180","EV수성","KOSDAQ","중견기업부","1620","40","2.53","1570","1650","1570","753269","1221256245","101534771700","62675785"
"383220","F&F","KOSPI",,"145500","2000","1.39","144500","147500","141500","152697","22165150000","5573679412500","38307075"
"007700","F&F홀딩스","KOSPI",,"13550","150","1.12","13550","13700","13300","22509","303684500","529999672850","39114367"
"214270","FSN","KOSDAQ","중견기업부","4190","-30","-0.71","4250","4350","4005","2442909","10231490660","116920072880","27904552"
"130500","GH신소재","KOSDAQ","중견기업부","4115","485","13.36","3695","4625","3660","14749961","64976904290","59852888980","14545052"
"114090","GKL","KOSPI",,"14200","-200","-1.39","14450","14500","13950","237198","3348474900","878350514000","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2520","-75","-2.89","2645","2645","2480","92346","233266565","169785000000","67375000"
"078930","GS","KOSPI",,"46000","-400","-0.86","46400","46450","45300","126071","5776521850","4274107388000","92915378"
"083450","GST","KOSDAQ","우량기업부","19800","500","2.59","19700","19800","19350","22536","441848750","184491351000","9317745"
"006360","GS건설","KOSPI",,"21700","-650","-2.91","22700","22700","21600","1045728","22856890300","1857118333000","85581490"
"001250","GS글로벌","KOSPI",,"2695","55","2.08","2685","2735","2645","520080","1396580115","222428493980","82533764"
"007070","GS리테일","KOSPI",,"25400","-200","-0.78","25600","25600","25150","116007","2943370500","2659835218800","104717922"
"078935","GS우","KOSPI",,"34900","50","0.14","34850","34950","34750","2053","71499250","62290427400","1784826"
"297890","HB솔루션","KOSDAQ","벤처기업부","13850","250","1.84","13800","14100","13750","14505","202187200","231573288050","16720093"
"078150","HB테크놀러지","KOSDAQ","우량기업부","1830","20","1.10","1820","1835","1805","98392","178510770","144552479580","78990426"
"012630","HDC","KOSPI",,"5460","40","0.74","5470","5470","5380","34943","189357190","326189796660","59741721"
"039570","HDC랩스","KOSPI",,"7450","-70","-0.93","7530","7540","7430","6485","48518470","193384127450","25957601"
"089470","HDC현대EP","KOSPI",,"3885","35","0.91","3870","3925","3845","28293","109400300","123931500000","31900000"
"294870","HDC현대산업개발","KOSPI",,"10000","-150","-1.48","10200","10200","9980","149954","1503908330","659073300000","65907330"
"267250","HD현대","KOSPI",,"60900","600","1.00","60500","60900","59600","133762","8102802200","4810678876500","78993085"
"097230","HJ중공업","KOSPI",,"3505","-135","-3.71","3640","3680","3330","147451","513131645","291876354905","83274281"
"195940","HK이노엔","KOSDAQ","벤처기업부","36350","1000","2.83","35700","36700","35550","151761","5492000000","1050678538650","28904499"
"014790","HL D&I","KOSPI",,"2845","10","0.35","2840","2865","2825","35675","101407810","107707719845","37858601"
"028300","HLB","KOSDAQ","중견기업부","40500","550","1.38","40450","40700","39100","443710","17744672400","4329590980500","106903481"
"003580","HLB글로벌","KOSPI",,"7980","-10","-0.13","8180","8190","7930","151427","1213881660","338088995160","42367042"
"343090","HLB사이언스","KONEX","일반기업부","3210","5","0.16","3205","3345","3075","1297","4024905","37111333230","11561163"
"067630","HLB생명과학","KOSDAQ","중견기업부","12150","50","0.41","12250","12300","11950","290073","3516387550","1174503235950","96666933"
"047920","HLB제약","KOSDAQ","기술성장기업부","14000","-100","-0.71","14500","14500","13750","206133","2879372200","390196100000","27871150"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","13550","-450","-3.21","13950","14000","13050","510870","6917719600","424592109050","31335211"
"204320","HL만도","KOSPI",,"49450","-850","-1.69","50500","51300","48450","318809","15782711800","2322029584000","46957120"
"060980","HL홀딩스","KOSPI",,"31500","150","0.48","31650","31700","31000","10735","336516650","329870205000","10472070"
"011200","HMM","KOSPI",,"19100","500","2.69","18850","19100","18800","1841709","34905318200","9340654373600","489039496"
"403870","HPSP","KOSDAQ","중견기업부","58300","1300","2.28","58000","59100","56900","93569","5463765500","1163061388500","19949595"
"036640","HRS","KOSDAQ","우량기업부","5170","-40","-0.77","5250","5250","5150","70441","364761520","84554316000","16354800"
"082740","HSD엔진","KOSPI",,"6540","-10","-0.15","6550","6600","6440","155168","1011177950","467897720760","71543994"
"351340","IBKS제13호스팩","KOSDAQ","SPAC(소속부없음)","1880","-15","-0.79","1895","1960","1850","237345","451291610","9719600000","5170000"
"388790","IBKS제16호스팩","KOSDAQ","SPAC(소속부없음)","2255","0","0.00","2265","2390","2230","537908","1230303625","7689550000","3410000"
"405350","IBKS제17호스팩","KOSDAQ","SPAC(소속부없음)","2290","-15","-0.65","2305","2315","2275","28901","65962655","6228800000","2720000"
"424760","IBKS제18호스팩","KOSDAQ","SPAC(소속부없음)","2045","-10","-0.49","2040","2060","2040","13102","26812260","8650350000","4230000"
"426550","IBKS제19호스팩","KOSDAQ","SPAC(소속부없음)","2035","-30","-1.45","2060","2060","2035","8011","16352905","10337800000","5080000"
"439730","IBKS제20호스팩","KOSDAQ","SPAC(소속부없음)","2010","0","0.00","2010","2015","2010","89321","179569360","8663100000","4310000"
"003560","IHQ","KOSPI",,"534","11","2.10","523","575","523","1584455","861262266","99246197268","185854302"
"095340","ISC","KOSDAQ","우량기업부","30350","200","0.66","30550","30850","30150","101850","3111735150","528073944850","17399471"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","1285","0","0.00","0","0","0","0","0","37652662655","29301683"
"175330","JB금융지주","KOSPI",,"7180","-20","-0.28","7280","7280","7150","132642","952490880","1414337178920","196982894"
"950170","JTC","KOSDAQ","관리종목(소속부없음)","3120","70","2.30","3190","3190","3060","44229","136818970","109217213040","35005517"
"234080","JW생명과학","KOSPI",,"11750","250","2.17","11550","12050","11450","14823","174342650","186056009500","15834554"
"067290","JW신약","KOSDAQ","중견기업부","3350","60","1.82","3315","3500","3310","283831","962214035","154526913950","46127437"
"001060","JW중외제약","KOSPI",,"18750","400","2.18","18550","20400","18450","365877","7002805550","415839018750","22178081"
"001067","JW중외제약2우B","KOSPI",,"65200","-500","-0.76","65700","65700","65000","15","977500","6710840400","102927"
"001065","JW중외제약우","KOSPI",,"34900","0","0.00","34900","34900","34850","235","8197950","6377451500","182735"
"096760","JW홀딩스","KOSPI",,"2810","35","1.26","2775","2870","2760","30523","85614595","197949623860","70444706"
"035900","JYP Ent.","KOSDAQ","우량기업부","55500","700","1.28","55300","55800","53000","243843","13389802800","1970110806000","35497492"
"318000","KBG","KOSDAQ","벤처기업부","5490","160","3.00","5360","5560","5310","65109","356365960","45181739250","8229825"
"024840","KBI메탈","KOSDAQ","중견기업부","1365","35","2.63","1360","1375","1340","105895","143673505","44977907520","32950848"
"105560","KB금융","KOSPI",,"48050","250","0.52","48050","48600","47400","895550","42886683950","19647504117400","408897068"
"432320","KB스타리츠","KOSPI",,"4330","5","0.12","4325","4370","4305","64119","277997720","439123854050","101414285"
"024120","KB오토시스","KOSDAQ","우량기업부","3910","215","5.82","3730","3950","3705","232691","890829875","44965000000","11500000"
"002380","KCC","KOSPI",,"244000","4500","1.88","243000","244000","239000","14459","3496359500","2168298924000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","5830","40","0.69","5790","5840","5750","7574","43746490","124762000000","21400000"
"344820","KCC글라스","KOSPI",,"38700","100","0.26","38600","38900","38250","12766","493001450","618058814400","15970512"
"036670","KCI","KOSDAQ","우량기업부","8400","50","0.60","8410","8480","8300","17314","145521820","94668000000","11270000"
"009070","KCTC","KOSPI",,"4045","-5","-0.12","4065","4110","4045","25850","104994905","121350000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"2490","10","0.40","2490","2505","2445","16507","40863515","55863100200","22434980"
"112190","KC산업","KONEX","일반기업부","3310","-75","-2.22","3350","3355","3225","422","1403080","23584587430","7125253"
"119650","KC코트렐","KOSPI",,"2155","-30","-1.37","2195","2220","2145","49825","107917910","37928982680","17600456"
"044180","KD","KOSDAQ","중견기업부","770","2","0.26","768","777","743","48497","36817362","19133453570","24848641"
"092220","KEC","KOSPI",,"2570","40","1.58","2560","2580","2540","727528","1862444980","372002722370","144748141"
"151860","KG ETS","KOSDAQ","우량기업부","9520","870","10.06","8830","10250","8650","6874617","66704790790","342720000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","5680","150","2.71","5650","5850","5570","155550","886053240","220529226240","38825568"
"016380","KG스틸","KOSPI",,"7770","110","1.44","7750","7960","7570","1290227","10045697670","777069129690","100008897"
"035600","KG이니시스","KOSDAQ","우량기업부","12850","350","2.80","12600","12900","12450","115208","1467134850","358571976900","27904434"
"001390","KG케미칼","KOSPI",,"23000","850","3.84","22650","23950","22450","213864","4939978750","318920208000","13866096"
"226360","KH 건설","KOSDAQ","벤처기업부","380","5","1.33","383","397","375","3157808","1205607076","46975801780","123620531"
"111870","KH 전자","KOSDAQ","중견기업부","273","3","1.11","275","275","265","788607","213023453","43669031406","159959822"
"033180","KH 필룩스","KOSPI",,"975","0","0.00","975","984","963","225994","219966689","151383250200","155264872"
"060720","KH바텍","KOSDAQ","중견기업부","12150","250","2.10","12100","12300","11950","101108","1223938650","287680920300","23677442"
"001940","KISCO홀딩스","KOSPI",,"12900","50","0.39","12900","12950","12750","3437","44146950","208675302000","16176380"
"058400","KNN","KOSDAQ","우량기업부","888","1","0.11","890","901","887","231736","206254885","117597591360","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","4010","-10","-0.25","4020","4060","3970","24874","99612730","60150000000","15000000"
"025000","KPX케미칼","KOSPI",,"47750","100","0.21","48050","48050","47650","768","36680950","231110000000","4840000"
"092230","KPX홀딩스","KOSPI",,"52500","300","0.57","52300","52500","52100","665","34846300","221793915000","4224646"
"000040","KR모터스","KOSPI",,"559","-7","-1.24","561","568","555","381899","214209677","53741401935","96138465"
"044450","KSS해운","KOSPI",,"8990","-50","-0.55","9040","9040","8940","11656","104669090","207542061200","23085880"
"030200","KT","KOSPI",,"36600","0","0.00","36600","36750","36200","502086","18305153100","9556692172800","261111808"
"033780","KT&G","KOSPI",,"95700","1600","1.70","94300","95700","94300","470393","44810800600","13138891962900","137292497"
"058850","KTcs","KOSPI",,"2160","-5","-0.23","2165","2170","2145","28954","62354645","92199600000","42685000"
"058860","KTis","KOSPI",,"2450","40","1.66","2410","2450","2405","21273","51380410","85264900000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","5450","70","1.30","5420","5600","5400","76507","417976210","119355000000","21900000"
"122450","KX","KOSDAQ","중견기업부","6180","-10","-0.16","6220","6280","6170","20075","124665450","280176257520","45335964"
"052900","KX하이텍","KOSDAQ","벤처기업부","1315","15","1.15","1325","1330","1300","234472","307956420","67890880490","51628046"
"093050","LF","KOSPI",,"14850","0","0.00","14850","14850","14650","29396","433303500","434214000000","29240000"
"003550","LG","KOSPI",,"79200","200","0.25","79700","80000","77500","176937","13916313900","12458238645600","157300993"
"034220","LG디스플레이","KOSPI",,"12750","300","2.41","12550","12950","12250","1949070","24647659750","4562150175000","357815700"
"051900","LG생활건강","KOSPI",,"510000","6000","1.19","509000","515000","503000","72867","37115459000","7965280470000","15618197"
"051905","LG생활건강우","KOSPI",,"280500","4500","1.63","280000","281000","276000","3444","962850500","588965008500","2099697"
"373220","LG에너지솔루션","KOSPI",,"528000","-4000","-0.75","539000","542000","516000","627381","331526483000","123552000000000","234000000"
"003555","LG우","KOSPI",,"60200","100","0.17","60200","60500","60000","1555","93608100","181901524000","3021620"
"032640","LG유플러스","KOSPI",,"11450","50","0.44","11450","11500","11300","675620","7693547200","4999200083450","436611361"
"011070","LG이노텍","KOSPI",,"296500","9000","3.13","298500","305000","293500","556958","165961507500","7017297225500","23667107"
"066570","LG전자","KOSPI",,"81600","1700","2.13","82000","82000","80500","713095","57979612800","13353661622400","163647814"
"066575","LG전자우","KOSPI",,"39650","1000","2.59","39250","39650","39050","22096","869913500","681424582800","17185992"
"037560","LG헬로비전","KOSPI",,"4545","25","0.55","4530","4560","4500","123789","561213365","351996001425","77446865"
"051910","LG화학","KOSPI",,"626000","11000","1.79","627000","627000","609000","742102","462452788000","44190806718000","70592343"
"051915","LG화학우","KOSPI",,"289000","2000","0.70","292500","293000","283000","12237","3524577500","2222063200000","7688800"
"079550","LIG넥스원","KOSPI",,"101500","1000","1.00","100500","103000","99700","274030","27690925100","2233000000000","22000000"
"006260","LS","KOSPI",,"66500","1200","1.84","65700","66600","65000","97263","6431710100","2141300000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"55000","3200","6.18","52800","55200","52300","279953","15198440700","1650000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2620","5","0.19","2615","2685","2590","26137","68458155","206463901920","78803016"
"229640","LS전선아시아","KOSPI",,"7540","-90","-1.18","7660","7700","7490","57787","436778830","230911587660","30624879"
"108320","LX세미콘","KOSDAQ","우량기업부","82900","2500","3.11","81200","84200","80300","191693","15786639900","1348310470000","16264300"
"001120","LX인터내셔널","KOSPI",,"40650","-600","-1.45","41900","41900","40350","224116","9132734450","1575594000000","38760000"
"108670","LX하우시스","KOSPI",,"32200","450","1.42","31950","32550","31600","15199","486552750","288758974000","8967670"
"108675","LX하우시스우","KOSPI",,"15000","100","0.67","14900","15000","14650","856","12645800","15484950000","1032330"
"383800","LX홀딩스","KOSPI",,"8680","400","4.83","8290","8680","8290","359792","3054511160","662116389200","76280690"
"38380K","LX홀딩스1우","KOSPI",,"10400","350","3.48","9990","10450","9990","1913","19499780","15238964000","1465285"
"086960","MDS테크","KOSDAQ","중견기업부","5870","90","1.56","6000","6130","5800","389734","2338175680","130499022400","22231520"
"023150","MH에탄올","KOSPI",,"7890","150","1.94","8020","8020","7790","18262","143843040","58216570140","7378526"
"035420","NAVER","KOSPI",,"169500","9500","5.94","163500","170500","161500","1585289","265166034000","27806319907500","164049085"
"160550","NEW","KOSDAQ","중견기업부","5300","40","0.76","5370","5370","5230","43637","230544730","147902361800","27906106"
"053290","NE능률","KOSDAQ","중견기업부","4000","25","0.63","3980","4025","3960","33702","134480470","66105228000","16526307"
"181710","NHN","KOSPI",,"22950","-200","-0.86","23450","23650","22900","33952","785044950","826594694100","36017198"
"104200","NHN벅스","KOSDAQ","중견기업부","5920","60","1.02","5900","5950","5820","64944","382838710","87779096000","14827550"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","12550","350","2.87","12350","12550","12100","159174","1964948300","504015668050","40160611"
"400760","NH올원리츠","KOSPI",,"2955","-20","-0.67","2975","2985","2910","241755","710098705","124701000000","42200000"
"005940","NH투자증권","KOSPI",,"8970","-100","-1.10","9160","9170","8930","451584","4057897050","2975043311370","331665921"
"005945","NH투자증권우","KOSPI",,"8980","-50","-0.55","9100","9120","8950","28099","252110760","169461292640","18870968"
"338100","NH프라임리츠","KOSPI",,"4155","55","1.34","4140","4160","4085","28451","117335405","77532300000","18660000"
"034310","NICE","KOSPI",,"12350","0","0.00","12350","12400","12250","18447","227085350","467846405000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","13000","300","2.36","12850","13050","12700","43225","557777950","789292660000","60714820"
"008260","NI스틸","KOSPI",,"3855","25","0.65","3855","3955","3765","129409","495964325","110253451035","28600117"
"004250","NPC","KOSPI",,"6770","80","1.20","6780","6870","6760","279839","1905017270","248594400000","36720000"
"004255","NPC우","KOSPI",,"3350","20","0.60","3345","3370","3300","19867","66070330","17688000000","5280000"
"010060","OCI","KOSPI",,"102000","-500","-0.49","104000","104000","101000","243127","24763993500","2432635842000","23849371"
"178920","PI첨단소재","KOSPI",,"29650","-400","-1.33","30300","30450","29550","116551","3472233150","870711447300","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","6800","30","0.44","6750","6940","6510","317848","2147161620","68000000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"249000","2000","0.81","250000","250000","244500","378237","93699245000","21058236270000","84571230"
"218410","RFHIC","KOSDAQ","우량기업부","21050","1050","5.25","20450","21100","20150","116210","2416354700","563854435700","26786434"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","11350","200","1.79","11250","11450","10900","35065","393924750","93043860950","8197697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","3640","60","1.68","3610","3975","3580","169862","639583600","42601544440","11703721"
"010950","S-Oil","KOSPI",,"86400","-1800","-2.04","88700","89000","86200","310949","27040283400","9727153228800","112582792"
"010955","S-Oil우","KOSPI",,"57100","-700","-1.21","57800","57800","56500","6637","378256300","229652031700","4021927"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1185","-45","-3.66","1250","1255","1150","3902201","4650505970","192048891375","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","4010","55","1.39","3960","4020","3935","1715","6834135","96450685400","24052540"
"034120","SBS","KOSPI",,"28450","-100","-0.35","28750","28750","28100","31414","892742150","519285957900","18252582"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","4925","-25","-0.51","5020","5020","4925","22991","113707500","105708008375","21463555"
"151910","SBW생명과학","KOSDAQ","중견기업부","1205","30","2.55","1200","1230","1140","622430","743991905","213446612190","177134118"
"036120","SCI평가정보","KOSDAQ","중견기업부","4480","-255","-5.39","4625","4720","4470","3086502","14108989140","159040000000","35500000"
"099220","SDN","KOSDAQ","중견기업부","1985","5","0.25","2015","2015","1965","281962","558618370","111501044835","56171811"
"036540","SFA반도체","KOSDAQ","우량기업부","4315","80","1.89","4285","4355","4260","518396","2234616650","709646207445","164460303"
"255220","SG","KOSDAQ","중견기업부","1310","10","0.77","1300","1310","1280","166067","215166465","58631262590","44756689"
"040610","SG&G","KOSDAQ","중견기업부","1640","20","1.23","1630","1645","1610","97928","159391320","55903001440","34087196"
"049470","SGA","KOSDAQ","중견기업부","671","-2","-0.30","665","680","660","48984","32665867","39496569079","58862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","756","5","0.67","751","762","751","62807","47400960","40965541344","54187224"
"005090","SGC에너지","KOSPI",,"31400","200","0.64","31300","31600","30950","9905","310558550","460857925600","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","33600","350","1.05","33300","33600","32800","3866","127548500","87341352000","2599445"
"001380","SG글로벌","KOSPI",,"1395","-45","-3.13","1440","1440","1365","596582","833247465","62724979485","44964143"
"004060","SG세계물산","KOSPI",,"547","1","0.18","546","551","541","392111","213919047","110726453120","202424960"
"001770","SHD","KOSPI",,"34200","850","2.55","33800","34550","33000","24334","824741800","41548827600","1214878"
"002360","SH에너지화학","KOSPI",,"914","1","0.11","916","925","913","1208163","1109418439","101576229220","111133730"
"009160","SIMPAC","KOSPI",,"6250","430","7.39","6000","6290","5850","671102","4091388930","408934475000","65429516"
"123700","SJM","KOSPI",,"3400","30","0.89","3370","3485","3340","50844","173389285","53056653200","15604898"
"025530","SJM홀딩스","KOSPI",,"3695","140","3.94","3600","4030","3595","1719061","6609276890","55181159560","14934008"
"034730","SK","KOSPI",,"214000","3500","1.66","213000","214000","208500","117360","24862104000","15867956406000","74149329"
"011790","SKC","KOSPI",,"103500","-500","-0.48","106000","106500","102500","216129","22452267000","3919368843000","37868298"
"018670","SK가스","KOSPI",,"114000","-1500","-1.30","116500","116500","113000","4548","519017000","1052247816000","9230244"
"001740","SK네트웍스","KOSPI",,"4030","110","2.81","3970","4030","3920","710983","2830854865","1000196217410","248187647"
"001745","SK네트웍스우","KOSPI",,"56000","-500","-0.88","57500","57500","55900","2740","153963200","6364288000","113648"
"006120","SK디스커버리","KOSPI",,"29700","-50","-0.17","29950","30000","29650","6833","203234400","565424293500","19037855"
"006125","SK디스커버리우","KOSPI",,"27800","300","1.09","27500","27800","27400","1263","34675500","37765049000","1358455"
"210980","SK디앤디","KOSPI",,"20600","-300","-1.44","21250","21250","20550","15901","329642000","457117378400","22190164"
"068400","SK렌터카","KOSPI",,"6510","80","1.24","6550","6570","6470","9642","62671080","307830818400","47285840"
"395400","SK리츠","KOSPI",,"4445","-100","-2.20","4620","4620","4440","159069","719443150","873682881155","196554079"
"302440","SK바이오사이언스","KOSPI",,"75600","400","0.53","77500","78900","75200","290337","22191673900","5804873877600","76784046"
"326030","SK바이오팜","KOSPI",,"58100","1400","2.47","58600","59000","57200","101982","5907608200","4549999825000","78313250"
"402340","SK스퀘어","KOSPI",,"36950","200","0.54","37050","37400","36400","282164","10397451450","5227226748450","141467571"
"260870","SK시그넷","KONEX","일반기업부","39700","250","0.63","39850","40000","39550","1092","43285800","233302687400","5876642"
"361610","SK아이이테크놀로지","KOSPI",,"52000","100","0.19","53300","53700","51900","352597","18508404900","3707474784000","71297592"
"03473K","SK우","KOSPI",,"175500","2000","1.15","169000","175500","169000","991","171616000","99356692500","566135"
"096770","SK이노베이션","KOSPI",,"173000","4500","2.67","172000","176000","169000","606823","104663909000","15996542572000","92465564"
"096775","SK이노베이션우","KOSPI",,"106000","3500","3.41","104000","106000","101500","2713","281604000","132333156000","1248426"
"001510","SK증권","KOSPI",,"656","3","0.46","658","661","653","548731","359649199","310019152176","472590171"
